day	macro	dimension	value
2020-07-27	users	influencers_7k_20k	272
2020-07-27	users	influencers_20k_35k	66
2020-07-27	users	influencers_35k_and_above	132
2020-07-27	users	kurdish_users	371
2020-07-27	users	kurdish_male_users	131
2020-07-27	users	kurdish_female_users	40
2020-07-27	users	arab_users	13116
2020-07-27	users	arab_male_users	5351
2020-07-27	users	arab_female_users	1576
2020-07-28	tweets	male_tweets	37161
2020-07-28	tweets	female_tweets	15449
2020-07-28	tweets	kurdish_tweets	1418
2020-07-28	tweets	kurdish_male_tweets	472
2020-07-28	tweets	kurdish_female_tweets	118
2020-07-28	tweets	youth_focused_tweets	707
2020-07-28	users	male_users	6220
2020-07-28	users	female_users	2006
2020-07-28	users	influencers_7k_20k	273
2020-07-28	users	influencers_20k_35k	64
2020-07-28	users	influencers_35k_and_above	132
2020-07-28	users	kurdish_users	381
2020-07-28	users	kurdish_male_users	145
2020-07-28	users	kurdish_female_users	30
2020-07-28	users	arab_users	12421
2020-07-28	users	arab_male_users	4992
2020-07-28	users	arab_female_users	1544
2020-07-29	tweets	male_tweets	34918
2020-07-29	tweets	female_tweets	14417
2020-07-29	tweets	kurdish_tweets	1407
2020-07-29	tweets	kurdish_male_tweets	383
2020-07-29	tweets	kurdish_female_tweets	198
2020-07-29	tweets	youth_focused_tweets	546
2020-07-29	users	male_users	5950
2020-07-29	users	female_users	1987
2020-07-29	users	influencers_7k_20k	288
2020-07-29	users	influencers_20k_35k	66
2020-07-29	users	influencers_35k_and_above	129
2020-07-29	users	kurdish_users	366
2020-07-29	users	kurdish_male_users	139
2020-07-29	users	kurdish_female_users	41
2020-07-29	users	arab_users	12110
2020-07-29	users	arab_male_users	4768
2020-07-29	users	arab_female_users	1560
2020-07-30	tweets	male_tweets	35648
2020-07-30	tweets	female_tweets	15560
2020-07-30	tweets	kurdish_tweets	1627
2020-07-30	tweets	kurdish_male_tweets	477
2020-07-30	tweets	kurdish_female_tweets	144
2020-07-30	tweets	youth_focused_tweets	334
2020-07-30	users	male_users	6535
2020-07-30	users	female_users	2167
2020-07-30	users	influencers_7k_20k	306
2020-07-30	users	influencers_20k_35k	62
2020-07-30	users	influencers_35k_and_above	158
2020-07-30	users	kurdish_users	485
2020-07-30	users	kurdish_male_users	190
2020-07-30	users	kurdish_female_users	50
2020-07-30	users	arab_users	13194
2020-07-30	users	arab_male_users	5217
2020-07-30	users	arab_female_users	1724
2020-07-31	tweets	male_tweets	37402
2020-07-31	tweets	female_tweets	14469
2020-07-31	tweets	kurdish_tweets	1587
2020-07-31	tweets	kurdish_male_tweets	509
2020-07-31	tweets	kurdish_female_tweets	164
2020-07-31	tweets	youth_focused_tweets	382
2020-07-31	users	male_users	7158
2020-07-31	users	female_users	2126
2020-07-31	users	influencers_7k_20k	305
2020-07-31	users	influencers_20k_35k	74
2020-07-31	users	influencers_35k_and_above	144
2020-07-31	users	kurdish_users	481
2020-07-31	users	kurdish_male_users	204
2020-07-31	users	kurdish_female_users	55
2020-07-31	users	arab_users	13531
2020-07-31	users	arab_male_users	5594
2020-07-31	users	arab_female_users	1625
2020-08-01	tweets	male_tweets	41533
2020-08-01	tweets	female_tweets	15156
2020-08-01	tweets	kurdish_tweets	1437
2020-08-01	tweets	kurdish_male_tweets	488
2020-08-01	tweets	kurdish_female_tweets	124
2020-08-01	tweets	youth_focused_tweets	1417
2020-08-01	users	male_users	7530
2020-08-01	users	female_users	2250
2020-08-01	users	influencers_7k_20k	302
2020-08-01	users	influencers_20k_35k	69
2020-08-01	users	influencers_35k_and_above	135
2020-08-01	users	kurdish_users	355
2020-08-01	users	kurdish_male_users	131
2020-08-01	users	kurdish_female_users	32
2020-08-01	users	arab_users	14587
2020-08-01	users	arab_male_users	6136
2020-08-01	users	arab_female_users	1757
2020-08-02	tweets	male_tweets	37452
2020-08-02	tweets	female_tweets	14688
2020-08-02	tweets	kurdish_tweets	1331
2020-08-02	tweets	kurdish_male_tweets	429
2020-08-02	tweets	kurdish_female_tweets	130
2020-08-02	tweets	youth_focused_tweets	515
2020-08-02	users	male_users	6933
2020-08-02	users	female_users	2125
2020-08-02	users	influencers_7k_20k	291
2020-08-02	users	influencers_20k_35k	65
2020-08-02	users	influencers_35k_and_above	113
2020-08-02	users	kurdish_users	365
2020-08-02	users	kurdish_male_users	131
2020-08-02	users	kurdish_female_users	40
2020-08-02	users	arab_users	13675
2020-08-02	users	arab_male_users	5637
2020-08-02	users	arab_female_users	1673
2020-08-03	tweets	male_tweets	42875
2020-08-03	tweets	female_tweets	17815
2020-08-03	tweets	kurdish_tweets	1614
2020-08-03	tweets	kurdish_male_tweets	490
2020-08-03	tweets	kurdish_female_tweets	128
2020-08-03	tweets	youth_focused_tweets	604
2020-08-03	users	male_users	6904
2020-08-03	users	female_users	2085
2020-08-03	users	influencers_7k_20k	278
2020-08-03	users	influencers_20k_35k	69
2020-08-03	users	influencers_35k_and_above	128
2020-08-03	users	kurdish_users	421
2020-08-03	users	kurdish_male_users	161
2020-08-03	users	kurdish_female_users	45
2020-08-03	users	arab_users	13293
2020-08-03	users	arab_male_users	5457
2020-08-03	users	arab_female_users	1612
2020-08-04	tweets	male_tweets	45143
2020-08-04	tweets	female_tweets	17464
2020-08-04	tweets	kurdish_tweets	1665
2020-08-04	tweets	kurdish_male_tweets	475
2020-08-04	tweets	kurdish_female_tweets	162
2020-08-04	tweets	youth_focused_tweets	441
2020-08-04	users	male_users	8542
2020-08-04	users	female_users	2595
2020-08-04	users	influencers_7k_20k	330
2020-08-04	users	influencers_20k_35k	80
2020-08-04	users	influencers_35k_and_above	152
2020-08-04	users	kurdish_users	407
2020-08-04	users	kurdish_male_users	150
2020-08-04	users	kurdish_female_users	49
2020-08-04	users	arab_users	17040
2020-08-04	users	arab_male_users	6984
2020-08-04	users	arab_female_users	2075
2020-08-05	tweets	male_tweets	42841
2020-08-05	tweets	female_tweets	17930
2020-08-05	tweets	kurdish_tweets	1677
2020-08-05	tweets	kurdish_male_tweets	520
2020-08-05	tweets	kurdish_female_tweets	194
2020-08-05	tweets	youth_focused_tweets	425
2020-08-05	users	male_users	7854
2020-08-05	users	female_users	2577
2020-08-05	users	influencers_7k_20k	296
2020-08-05	users	influencers_20k_35k	79
2020-08-05	users	influencers_35k_and_above	126
2020-08-05	users	kurdish_users	402
2020-08-05	users	kurdish_male_users	147
2020-08-05	users	kurdish_female_users	41
2020-08-05	users	arab_users	15726
2020-08-05	users	arab_male_users	6406
2020-08-05	users	arab_female_users	2029
2020-08-06	tweets	male_tweets	42540
2020-08-06	tweets	female_tweets	16639
2020-08-06	tweets	kurdish_tweets	1783
2020-08-06	tweets	kurdish_male_tweets	479
2020-08-06	tweets	kurdish_female_tweets	184
2020-08-06	tweets	youth_focused_tweets	424
2020-08-06	users	male_users	7273
2020-08-06	users	female_users	2219
2020-08-06	users	influencers_7k_20k	279
2020-08-06	users	influencers_20k_35k	67
2020-08-06	users	influencers_35k_and_above	130
2020-08-06	users	kurdish_users	388
2020-08-06	users	kurdish_male_users	142
2020-08-06	users	kurdish_female_users	41
2020-08-06	users	arab_users	14318
2020-08-06	users	arab_male_users	5924
2020-08-06	users	arab_female_users	1785
2020-08-07	tweets	male_tweets	47368
2020-08-07	tweets	female_tweets	18797
2020-08-07	tweets	kurdish_tweets	1897
2020-08-07	tweets	kurdish_male_tweets	489
2020-08-07	tweets	kurdish_female_tweets	176
2020-08-07	tweets	youth_focused_tweets	510
2020-08-07	users	male_users	7716
2020-08-07	users	female_users	2324
2020-08-07	users	influencers_7k_20k	282
2020-08-07	users	influencers_20k_35k	66
2020-08-07	users	influencers_35k_and_above	128
2020-08-07	users	kurdish_users	397
2020-08-07	users	kurdish_male_users	150
2020-08-07	users	kurdish_female_users	37
2020-08-07	users	arab_users	15238
2020-08-07	users	arab_male_users	6308
2020-08-07	users	arab_female_users	1834
2020-08-08	tweets	male_tweets	46660
2020-08-08	tweets	female_tweets	17764
2020-08-08	tweets	kurdish_tweets	2086
2020-08-08	tweets	kurdish_male_tweets	563
2020-08-08	tweets	kurdish_female_tweets	145
2020-08-08	tweets	youth_focused_tweets	953
2020-08-08	users	male_users	7901
2020-08-08	users	female_users	2397
2020-08-08	users	influencers_7k_20k	280
2020-08-08	users	influencers_20k_35k	72
2020-08-08	users	influencers_35k_and_above	131
2020-08-08	users	kurdish_users	415
2020-08-08	users	kurdish_male_users	152
2020-08-08	users	kurdish_female_users	36
2020-08-08	users	arab_users	15526
2020-08-08	users	arab_male_users	6461
2020-08-08	users	arab_female_users	1882
2020-08-09	tweets	male_tweets	38510
2020-08-09	tweets	female_tweets	16096
2020-08-09	tweets	kurdish_tweets	1969
2020-08-09	tweets	kurdish_male_tweets	572
2020-08-09	tweets	kurdish_female_tweets	162
2020-08-09	tweets	youth_focused_tweets	492
2020-08-09	users	male_users	6830
2020-08-09	users	female_users	2217
2020-08-09	users	influencers_7k_20k	260
2020-08-09	users	influencers_20k_35k	65
2020-08-09	users	influencers_35k_and_above	127
2020-08-09	users	kurdish_users	423
2020-08-09	users	kurdish_male_users	167
2020-08-09	users	kurdish_female_users	35
2020-08-09	users	arab_users	13765
2020-08-09	users	arab_male_users	5526
2020-08-09	users	arab_female_users	1753
2020-08-10	tweets	male_tweets	39490
2020-08-10	tweets	female_tweets	17459
2020-08-10	tweets	kurdish_tweets	1813
2020-08-10	tweets	kurdish_male_tweets	480
2020-08-10	tweets	kurdish_female_tweets	163
2020-08-10	tweets	youth_focused_tweets	491
2020-08-10	users	male_users	6908
2020-08-10	users	female_users	2250
2020-08-10	users	influencers_7k_20k	275
2020-08-10	users	influencers_20k_35k	71
2020-08-10	users	influencers_35k_and_above	132
2020-08-10	users	kurdish_users	433
2020-08-10	users	kurdish_male_users	156
2020-08-10	users	kurdish_female_users	45
2020-08-10	users	arab_users	13922
2020-08-10	users	arab_male_users	5594
2020-08-10	users	arab_female_users	1776
2020-08-11	tweets	male_tweets	38377
2020-08-11	tweets	female_tweets	15152
2020-08-11	tweets	kurdish_tweets	1963
2020-08-11	tweets	kurdish_male_tweets	559
2020-08-11	tweets	kurdish_female_tweets	159
2020-08-11	tweets	youth_focused_tweets	477
2020-08-11	users	male_users	6633
2020-08-11	users	female_users	2145
2020-08-11	users	influencers_7k_20k	275
2020-08-11	users	influencers_20k_35k	70
2020-08-11	users	influencers_35k_and_above	129
2020-08-11	users	kurdish_users	438
2020-08-11	users	kurdish_male_users	168
2020-08-11	users	kurdish_female_users	44
2020-08-11	users	arab_users	13176
2020-08-11	users	arab_male_users	5333
2020-08-11	users	arab_female_users	1664
2020-08-12	tweets	male_tweets	38628
2020-08-12	tweets	female_tweets	15877
2020-08-12	tweets	kurdish_tweets	1697
2020-08-12	tweets	kurdish_male_tweets	497
2020-08-12	tweets	kurdish_female_tweets	174
2020-08-12	tweets	youth_focused_tweets	1881
2020-08-12	users	male_users	6441
2020-08-12	users	female_users	2111
2020-08-12	users	influencers_7k_20k	265
2020-08-12	users	influencers_20k_35k	68
2020-08-12	users	influencers_35k_and_above	138
2020-08-12	users	kurdish_users	418
2020-08-12	users	kurdish_male_users	146
2020-08-12	users	kurdish_female_users	46
2020-08-12	users	arab_users	12810
2020-08-12	users	arab_male_users	5156
2020-08-12	users	arab_female_users	1635
2020-08-13	tweets	male_tweets	42811
2020-08-13	tweets	female_tweets	17176
2020-08-13	tweets	kurdish_tweets	1603
2020-08-13	tweets	kurdish_male_tweets	575
2020-08-13	tweets	kurdish_female_tweets	115
2020-08-13	tweets	youth_focused_tweets	597
2020-08-13	users	male_users	7006
2020-08-13	users	female_users	2103
2020-08-13	users	influencers_7k_20k	281
2020-08-13	users	influencers_20k_35k	73
2020-08-13	users	influencers_35k_and_above	142
2020-08-13	users	kurdish_users	401
2020-08-13	users	kurdish_male_users	146
2020-08-13	users	kurdish_female_users	45
2020-08-13	users	arab_users	13850
2020-08-13	users	arab_male_users	5677
2020-08-13	users	arab_female_users	1668
2020-08-14	tweets	male_tweets	52837
2020-08-14	tweets	female_tweets	22040
2020-08-14	tweets	kurdish_tweets	1804
2020-08-14	tweets	kurdish_male_tweets	592
2020-08-14	tweets	kurdish_female_tweets	133
2020-08-14	tweets	youth_focused_tweets	667
2020-08-14	users	male_users	8437
2020-08-14	users	female_users	2374
2020-08-14	users	influencers_7k_20k	304
2020-08-14	users	influencers_20k_35k	74
2020-08-14	users	influencers_35k_and_above	125
2020-08-14	users	kurdish_users	444
2020-08-14	users	kurdish_male_users	181
2020-08-14	users	kurdish_female_users	42
2020-08-14	users	arab_users	15938
2020-08-14	users	arab_male_users	6724
2020-08-14	users	arab_female_users	1893
2020-08-15	tweets	male_tweets	44043
2020-08-15	tweets	female_tweets	20931
2020-08-15	tweets	kurdish_tweets	2094
2020-08-15	tweets	kurdish_male_tweets	484
2020-08-15	tweets	kurdish_female_tweets	137
2020-08-15	tweets	youth_focused_tweets	663
2020-08-15	users	male_users	7296
2020-08-15	users	female_users	2243
2020-08-15	users	influencers_7k_20k	277
2020-08-15	users	influencers_20k_35k	68
2020-08-15	users	influencers_35k_and_above	116
2020-08-15	users	kurdish_users	425
2020-08-15	users	kurdish_male_users	151
2020-08-15	users	kurdish_female_users	46
2020-08-15	users	arab_users	14038
2020-08-15	users	arab_male_users	5811
2020-08-15	users	arab_female_users	1747
2020-08-16	tweets	male_tweets	38164
2020-08-16	tweets	female_tweets	18350
2020-08-16	tweets	kurdish_tweets	1509
2020-08-16	tweets	kurdish_male_tweets	433
2020-08-16	tweets	kurdish_female_tweets	164
2020-08-16	tweets	youth_focused_tweets	905
2020-08-16	users	male_users	6737
2020-08-16	users	female_users	2240
2020-08-16	users	influencers_7k_20k	269
2020-08-16	users	influencers_20k_35k	73
2020-08-16	users	influencers_35k_and_above	125
2020-08-16	users	kurdish_users	416
2020-08-16	users	kurdish_male_users	145
2020-08-16	users	kurdish_female_users	46
2020-08-16	users	arab_users	13318
2020-08-16	users	arab_male_users	5385
2020-08-16	users	arab_female_users	1709
2020-08-17	tweets	male_tweets	38097
2020-08-17	tweets	female_tweets	18350
2020-08-17	tweets	kurdish_tweets	1639
2020-08-17	tweets	kurdish_male_tweets	425
2020-08-17	tweets	kurdish_female_tweets	249
2020-08-17	tweets	youth_focused_tweets	635
2020-08-17	users	male_users	6418
2020-08-17	users	female_users	2112
2020-08-17	users	influencers_7k_20k	272
2020-08-17	users	influencers_20k_35k	72
2020-08-17	users	influencers_35k_and_above	121
2020-08-17	users	kurdish_users	407
2020-08-17	users	kurdish_male_users	147
2020-08-17	users	kurdish_female_users	44
2020-08-17	users	arab_users	12827
2020-08-17	users	arab_male_users	5133
2020-08-17	users	arab_female_users	1670
2020-08-18	tweets	male_tweets	38380
2020-08-18	tweets	female_tweets	16435
2020-08-18	tweets	kurdish_tweets	1823
2020-08-18	tweets	kurdish_male_tweets	557
2020-08-18	tweets	kurdish_female_tweets	182
2020-08-18	tweets	youth_focused_tweets	695
2020-08-18	users	male_users	6395
2020-08-18	users	female_users	2114
2020-08-18	users	influencers_7k_20k	270
2020-08-18	users	influencers_20k_35k	75
2020-08-18	users	influencers_35k_and_above	127
2020-08-18	users	kurdish_users	421
2020-08-18	users	kurdish_male_users	154
2020-08-18	users	kurdish_female_users	56
2020-08-18	users	arab_users	12697
2020-08-18	users	arab_male_users	5072
2020-08-18	users	arab_female_users	1621
2020-08-19	tweets	male_tweets	40516
2020-08-19	tweets	female_tweets	16945
2020-08-19	tweets	kurdish_tweets	1663
2020-08-19	tweets	kurdish_male_tweets	502
2020-08-19	tweets	kurdish_female_tweets	164
2020-08-19	tweets	youth_focused_tweets	1124
2020-08-19	users	male_users	7146
2020-08-19	users	female_users	2322
2020-08-19	users	influencers_7k_20k	277
2020-08-19	users	influencers_20k_35k	78
2020-08-19	users	influencers_35k_and_above	138
2020-08-19	users	kurdish_users	395
2020-08-19	users	kurdish_male_users	152
2020-08-19	users	kurdish_female_users	38
2020-08-19	users	arab_users	14266
2020-08-19	users	arab_male_users	5797
2020-08-19	users	arab_female_users	1808
2020-08-20	tweets	male_tweets	38717
2020-08-20	tweets	female_tweets	16753
2020-08-20	tweets	kurdish_tweets	1467
2020-08-20	tweets	kurdish_male_tweets	442
2020-08-20	tweets	kurdish_female_tweets	161
2020-08-20	tweets	youth_focused_tweets	701
2020-08-20	users	male_users	7314
2020-08-20	users	female_users	2339
2020-08-20	users	influencers_7k_20k	290
2020-08-20	users	influencers_20k_35k	71
2020-08-20	users	influencers_35k_and_above	145
2020-08-20	users	kurdish_users	398
2020-08-20	users	kurdish_male_users	134
2020-08-20	users	kurdish_female_users	48
2020-08-20	users	arab_users	14567
2020-08-20	users	arab_male_users	5884
2020-08-20	users	arab_female_users	1851
2020-08-21	tweets	male_tweets	44084
2020-08-21	tweets	female_tweets	21410
2020-08-21	tweets	kurdish_tweets	1650
2020-08-21	tweets	kurdish_male_tweets	662
2020-08-21	tweets	kurdish_female_tweets	174
2020-08-21	tweets	youth_focused_tweets	691
2020-08-21	users	male_users	7439
2020-08-21	users	female_users	2334
2020-08-21	users	influencers_7k_20k	280
2020-08-21	users	influencers_20k_35k	71
2020-08-21	users	influencers_35k_and_above	137
2020-08-21	users	kurdish_users	393
2020-08-21	users	kurdish_male_users	140
2020-08-21	users	kurdish_female_users	48
2020-08-21	users	arab_users	14685
2020-08-21	users	arab_male_users	5993
2020-08-21	users	arab_female_users	1814
2020-08-22	tweets	male_tweets	45956
2020-08-22	tweets	female_tweets	19557
2020-08-22	tweets	kurdish_tweets	1703
2020-08-22	tweets	kurdish_male_tweets	502
2020-08-22	tweets	kurdish_female_tweets	183
2020-08-22	tweets	youth_focused_tweets	1040
2020-08-22	users	male_users	7467
2020-08-22	users	female_users	2274
2020-08-22	users	influencers_7k_20k	283
2020-08-22	users	influencers_20k_35k	77
2020-08-22	users	influencers_35k_and_above	127
2020-08-22	users	kurdish_users	419
2020-08-22	users	kurdish_male_users	160
2020-08-22	users	kurdish_female_users	44
2020-08-22	users	arab_users	14668
2020-08-22	users	arab_male_users	6046
2020-08-22	users	arab_female_users	1786
2020-08-23	tweets	male_tweets	46475
2020-08-23	tweets	female_tweets	25620
2020-08-23	tweets	kurdish_tweets	1445
2020-08-23	tweets	kurdish_male_tweets	454
2020-08-23	tweets	kurdish_female_tweets	111
2020-08-23	tweets	youth_focused_tweets	1308
2020-08-23	users	male_users	7231
2020-08-23	users	female_users	2378
2020-08-23	users	influencers_7k_20k	276
2020-08-23	users	influencers_20k_35k	65
2020-08-23	users	influencers_35k_and_above	126
2020-08-23	users	kurdish_users	400
2020-08-23	users	kurdish_male_users	136
2020-08-23	users	kurdish_female_users	41
2020-08-23	users	arab_users	14495
2020-08-23	users	arab_male_users	5873
2020-08-23	users	arab_female_users	1910
2020-08-24	tweets	male_tweets	47190
2020-08-24	tweets	female_tweets	28239
2020-08-24	tweets	kurdish_tweets	1640
2020-08-24	tweets	kurdish_male_tweets	469
2020-08-24	tweets	kurdish_female_tweets	173
2020-08-24	tweets	youth_focused_tweets	729
2020-08-24	users	male_users	6983
2020-08-24	users	female_users	2320
2020-08-24	users	influencers_7k_20k	265
2020-08-24	users	influencers_20k_35k	63
2020-08-24	users	influencers_35k_and_above	124
2020-08-24	users	kurdish_users	406
2020-08-24	users	kurdish_male_users	153
2020-08-24	users	kurdish_female_users	38
2020-08-24	users	arab_users	13939
2020-08-24	users	arab_male_users	5575
2020-08-24	users	arab_female_users	1815
2020-08-25	tweets	male_tweets	46921
2020-08-25	tweets	female_tweets	25644
2020-08-25	tweets	kurdish_tweets	1622
2020-08-25	tweets	kurdish_male_tweets	528
2020-08-25	tweets	kurdish_female_tweets	203
2020-08-25	tweets	youth_focused_tweets	605
2020-08-25	users	male_users	7006
2020-08-25	users	female_users	2243
2020-08-25	users	influencers_7k_20k	258
2020-08-25	users	influencers_20k_35k	68
2020-08-25	users	influencers_35k_and_above	133
2020-08-25	users	kurdish_users	393
2020-08-25	users	kurdish_male_users	138
2020-08-25	users	kurdish_female_users	44
2020-08-25	users	arab_users	13913
2020-08-25	users	arab_male_users	5569
2020-08-25	users	arab_female_users	1766
2020-08-26	tweets	male_tweets	39016
2020-08-26	tweets	female_tweets	17465
2020-08-26	tweets	kurdish_tweets	1715
2020-08-26	tweets	kurdish_male_tweets	575
2020-08-26	tweets	kurdish_female_tweets	147
2020-08-26	tweets	youth_focused_tweets	448
2020-08-26	users	male_users	6810
2020-08-26	users	female_users	2178
2020-08-26	users	influencers_7k_20k	272
2020-08-26	users	influencers_20k_35k	74
2020-08-26	users	influencers_35k_and_above	132
2020-08-26	users	kurdish_users	368
2020-08-26	users	kurdish_male_users	129
2020-08-26	users	kurdish_female_users	37
2020-08-26	users	arab_users	13602
2020-08-26	users	arab_male_users	5434
2020-08-26	users	arab_female_users	1722
2020-08-27	tweets	male_tweets	35705
2020-08-27	tweets	female_tweets	14980
2020-08-27	tweets	kurdish_tweets	1254
2020-08-27	tweets	kurdish_male_tweets	453
2020-08-27	tweets	kurdish_female_tweets	163
2020-08-27	tweets	youth_focused_tweets	848
2020-08-27	users	male_users	6429
2020-08-27	users	female_users	2063
2020-08-27	users	influencers_7k_20k	273
2020-08-27	users	influencers_20k_35k	72
2020-08-27	users	influencers_35k_and_above	135
2020-08-27	users	kurdish_users	367
2020-08-27	users	kurdish_male_users	130
2020-08-27	users	kurdish_female_users	41
2020-08-27	users	arab_users	12907
2020-08-27	users	arab_male_users	5172
2020-08-27	users	arab_female_users	1619
2020-08-28	tweets	male_tweets	37743
2020-08-28	tweets	female_tweets	21690
2020-08-28	tweets	kurdish_tweets	1353
2020-08-28	tweets	kurdish_male_tweets	422
2020-08-28	tweets	kurdish_female_tweets	121
2020-08-28	tweets	youth_focused_tweets	561
2020-08-28	users	male_users	6478
2020-08-28	users	female_users	2211
2020-08-28	users	influencers_7k_20k	270
2020-08-28	users	influencers_20k_35k	63
2020-08-28	users	influencers_35k_and_above	129
2020-08-28	users	kurdish_users	371
2020-08-28	users	kurdish_male_users	131
2020-08-28	users	kurdish_female_users	36
2020-08-28	users	arab_users	13107
2020-08-28	users	arab_male_users	5221
2020-08-28	users	arab_female_users	1742
2020-08-29	tweets	male_tweets	36624
2020-08-29	tweets	female_tweets	16254
2020-08-29	tweets	kurdish_tweets	1368
2020-08-29	tweets	kurdish_male_tweets	430
2020-08-29	tweets	kurdish_female_tweets	162
2020-08-29	tweets	youth_focused_tweets	501
2020-08-29	users	male_users	6843
2020-08-29	users	female_users	2198
2020-08-29	users	influencers_7k_20k	284
2020-08-29	users	influencers_20k_35k	66
2020-08-29	users	influencers_35k_and_above	131
2020-08-29	users	kurdish_users	365
2020-08-29	users	kurdish_male_users	126
2020-08-29	users	kurdish_female_users	42
2020-08-29	users	arab_users	13649
2020-08-29	users	arab_male_users	5537
2020-08-29	users	arab_female_users	1751
2020-08-30	tweets	male_tweets	40053
2020-08-30	tweets	female_tweets	14687
2020-08-30	tweets	kurdish_tweets	1303
2020-08-30	tweets	kurdish_male_tweets	381
2020-08-30	tweets	kurdish_female_tweets	173
2020-08-30	tweets	youth_focused_tweets	580
2020-08-30	users	male_users	7744
2020-08-30	users	female_users	2328
2020-08-30	users	influencers_7k_20k	291
2020-08-30	users	influencers_20k_35k	74
2020-08-30	users	influencers_35k_and_above	132
2020-08-30	users	kurdish_users	376
2020-08-30	users	kurdish_male_users	136
2020-08-30	users	kurdish_female_users	43
2020-08-30	users	arab_users	15227
2020-08-30	users	arab_male_users	6334
2020-08-30	users	arab_female_users	1842
2020-08-31	tweets	male_tweets	41067
2020-08-31	tweets	female_tweets	19829
2020-08-31	tweets	kurdish_tweets	1633
2020-08-31	tweets	kurdish_male_tweets	524
2020-08-31	tweets	kurdish_female_tweets	202
2020-08-31	tweets	youth_focused_tweets	544
2020-08-31	users	male_users	6880
2020-08-31	users	female_users	2313
2020-08-31	users	influencers_7k_20k	264
2020-08-31	users	influencers_20k_35k	71
2020-08-31	users	influencers_35k_and_above	121
2020-08-31	users	kurdish_users	366
2020-08-31	users	kurdish_male_users	133
2020-08-31	users	kurdish_female_users	42
2020-08-31	users	arab_users	13992
2020-08-31	users	arab_male_users	5601
2020-08-31	users	arab_female_users	1799
2020-09-01	tweets	male_tweets	35505
2020-09-01	tweets	female_tweets	16278
2020-09-01	tweets	kurdish_tweets	1653
2020-09-01	tweets	kurdish_male_tweets	495
2020-09-01	tweets	kurdish_female_tweets	198
2020-09-01	tweets	youth_focused_tweets	387
2020-09-01	users	male_users	6579
2020-09-01	users	female_users	2166
2020-09-01	users	influencers_7k_20k	249
2020-09-01	users	influencers_20k_35k	64
2020-09-01	users	influencers_35k_and_above	121
2020-09-01	users	kurdish_users	392
2020-09-01	users	kurdish_male_users	145
2020-09-01	users	kurdish_female_users	40
2020-09-01	users	arab_users	13186
2020-09-01	users	arab_male_users	5256
2020-09-01	users	arab_female_users	1686
2020-09-02	tweets	male_tweets	38584
2020-09-02	tweets	female_tweets	25436
2020-09-02	tweets	kurdish_tweets	1700
2020-09-02	tweets	kurdish_male_tweets	516
2020-09-02	tweets	kurdish_female_tweets	205
2020-09-02	tweets	youth_focused_tweets	403
2020-09-02	users	male_users	6193
2020-09-02	users	female_users	2263
2020-09-02	users	influencers_7k_20k	267
2020-09-02	users	influencers_20k_35k	67
2020-09-02	users	influencers_35k_and_above	134
2020-09-02	users	kurdish_users	380
2020-09-02	users	kurdish_male_users	143
2020-09-02	users	kurdish_female_users	38
2020-09-02	users	arab_users	12715
2020-09-02	users	arab_male_users	4902
2020-09-02	users	arab_female_users	1818
2020-09-03	tweets	male_tweets	33344
2020-09-03	tweets	female_tweets	16474
2020-09-03	tweets	kurdish_tweets	1446
2020-09-03	tweets	kurdish_male_tweets	404
2020-09-03	tweets	kurdish_female_tweets	190
2020-09-03	tweets	youth_focused_tweets	333
2020-09-03	users	male_users	5833
2020-09-03	users	female_users	1953
2020-09-03	users	influencers_7k_20k	255
2020-09-03	users	influencers_20k_35k	69
2020-09-03	users	influencers_35k_and_above	136
2020-09-03	users	kurdish_users	380
2020-09-03	users	kurdish_male_users	137
2020-09-03	users	kurdish_female_users	44
2020-09-03	users	arab_users	11788
2020-09-03	users	arab_male_users	4602
2020-09-03	users	arab_female_users	1515
2020-09-04	tweets	male_tweets	40460
2020-09-04	tweets	female_tweets	24376
2020-09-04	tweets	kurdish_tweets	1077
2020-09-04	tweets	kurdish_male_tweets	369
2020-09-04	tweets	kurdish_female_tweets	130
2020-09-04	tweets	youth_focused_tweets	386
2020-09-04	users	male_users	6463
2020-09-04	users	female_users	2166
2020-09-04	users	influencers_7k_20k	261
2020-09-04	users	influencers_20k_35k	65
2020-09-04	users	influencers_35k_and_above	124
2020-09-04	users	kurdish_users	338
2020-09-04	users	kurdish_male_users	128
2020-09-04	users	kurdish_female_users	30
2020-09-04	users	arab_users	12931
2020-09-04	users	arab_male_users	5147
2020-09-04	users	arab_female_users	1739
2020-09-05	tweets	male_tweets	38315
2020-09-05	tweets	female_tweets	19373
2020-09-05	tweets	kurdish_tweets	1541
2020-09-05	tweets	kurdish_male_tweets	346
2020-09-05	tweets	kurdish_female_tweets	155
2020-09-05	tweets	youth_focused_tweets	357
2020-09-05	users	male_users	6108
2020-09-05	users	female_users	2104
2020-09-05	users	influencers_7k_20k	266
2020-09-05	users	influencers_20k_35k	66
2020-09-05	users	influencers_35k_and_above	126
2020-09-05	users	kurdish_users	351
2020-09-05	users	kurdish_male_users	111
2020-09-05	users	kurdish_female_users	36
2020-09-05	users	arab_users	12347
2020-09-05	users	arab_male_users	4859
2020-09-05	users	arab_female_users	1632
2020-09-06	tweets	male_tweets	36643
2020-09-06	tweets	female_tweets	24046
2020-09-06	tweets	kurdish_tweets	1783
2020-09-06	tweets	kurdish_male_tweets	451
